facility_id,period,drug_id,opening_stock,resupply_units,consumption,closing_stock,stockout_flag
PKM-008,2023-06-01,OBT-005,54,18,18,36,False
PKM-008,2023-07-01,OBT-005,54,18,36,18,False
PKM-008,2023-08-01,OBT-005,72,54,9,63,False
PKM-008,2023-09-01,OBT-005,72,9,27,45,False
PKM-008,2023-10-01,OBT-005,72,27,27,45,False
PKM-008,2023-11-01,OBT-005,54,9,18,36,False
PKM-008,2023-12-01,OBT-005,36,0,0,36,False
PKM-008,2024-01-01,OBT-005,45,9,36,9,False
PKM-008,2024-02-01,OBT-005,72,63,18,54,False
PKM-008,2024-03-01,OBT-005,72,18,45,27,False
PKM-008,2024-04-01,OBT-005,90,63,36,54,False
PKM-008,2024-05-01,OBT-005,90,36,54,36,False
PKM-008,2024-06-01,OBT-005,108,72,18,90,False
PKM-008,2024-07-01,OBT-005,108,18,9,99,False
PKM-008,2024-08-01,OBT-005,108,9,27,81,False
PKM-008,2024-09-01,OBT-005,81,0,0,81,False
PKM-008,2024-10-01,OBT-005,81,0,0,81,False
PKM-008,2024-11-01,OBT-005,81,0,27,54,False
PKM-008,2024-12-01,OBT-005,54,0,36,18,False
PKM-008,2025-01-01,OBT-005,72,54,27,45,False
PKM-008,2025-02-01,OBT-005,59,14,18,41,False
PKM-008,2025-03-01,OBT-005,57,16,27,30,False
PKM-008,2025-04-01,OBT-005,54,24,18,36,False
PKM-008,2025-05-01,OBT-005,54,18,9,45,False
PKM-008,2025-06-01,OBT-005,54,9,9,45,False
PKM-008,2025-07-01,OBT-005,45,0,18,27,False
PKM-008,2025-08-01,OBT-005,45,18,36,9,False
PKM-008,2025-09-01,OBT-005,72,63,9,63,False
PKM-008,2025-10-01,OBT-005,63,0,36,27,False
PKM-008,2025-11-01,OBT-005,27,0,27,0,True
PKM-008,2025-12-01,OBT-005,72,72,9,63,False
PKM-008,2023-01-01,OBT-006,56,0,18,38,False
PKM-008,2023-02-01,OBT-006,42,4,27,15,False
PKM-008,2023-03-01,OBT-006,15,0,15,0,True
PKM-008,2023-04-01,OBT-006,0,0,0,0,True
PKM-008,2023-05-01,OBT-006,54,54,18,36,False
PKM-008,2023-06-01,OBT-006,54,18,18,36,False
PKM-008,2023-07-01,OBT-006,54,18,36,18,False
PKM-008,2023-08-01,OBT-006,72,54,9,63,False
PKM-008,2023-09-01,OBT-006,72,9,27,45,False
PKM-008,2023-10-01,OBT-006,72,27,27,45,False
PKM-008,2023-11-01,OBT-006,49,4,18,31,False
PKM-008,2023-12-01,OBT-006,43,12,0,43,False
PKM-008,2024-01-01,OBT-006,54,11,36,18,False
PKM-008,2024-02-01,OBT-006,72,54,18,54,False
PKM-008,2024-03-01,OBT-006,72,18,45,27,False
PKM-008,2024-04-01,OBT-006,90,63,36,54,False
PKM-008,2024-05-01,OBT-006,90,36,54,36,False
PKM-008,2024-06-01,OBT-006,108,72,18,90,False
PKM-008,2024-07-01,OBT-006,108,18,9,99,False
PKM-008,2024-08-01,OBT-006,108,9,27,81,False
PKM-008,2024-09-01,OBT-006,81,0,0,81,False
PKM-008,2024-10-01,OBT-006,81,0,0,81,False
PKM-008,2024-11-01,OBT-006,81,0,27,54,False
PKM-008,2024-12-01,OBT-006,54,0,36,18,False
PKM-008,2025-01-01,OBT-006,45,27,27,18,False
PKM-008,2025-02-01,OBT-006,18,0,18,0,False
PKM-008,2025-03-01,OBT-006,72,72,27,45,False
PKM-008,2025-04-01,OBT-006,54,9,18,36,False
PKM-008,2025-05-01,OBT-006,54,18,9,45,False
PKM-008,2025-06-01,OBT-006,54,9,9,45,False
PKM-008,2025-07-01,OBT-006,45,0,18,27,False
PKM-008,2025-08-01,OBT-006,45,18,36,9,False
PKM-008,2025-09-01,OBT-006,72,63,9,63,False
PKM-008,2025-10-01,OBT-006,72,9,36,36,False
PKM-008,2025-11-01,OBT-006,72,36,36,36,False
PKM-008,2025-12-01,OBT-006,72,36,9,63,False
PKM-008,2023-01-01,OBT-007,2,0,0,2,False
PKM-008,2023-02-01,OBT-007,2,0,1,1,False
PKM-008,2023-03-01,OBT-007,1,0,1,0,False
PKM-008,2023-04-01,OBT-007,2,2,0,2,False
PKM-008,2023-05-01,OBT-007,2,0,1,1,False
PKM-008,2023-06-01,OBT-007,2,1,0,2,False
PKM-008,2023-07-01,OBT-007,2,0,0,2,False
PKM-008,2023-08-01,OBT-007,2,0,0,2,False
PKM-008,2023-09-01,OBT-007,2,0,0,2,False
PKM-008,2023-10-01,OBT-007,2,0,1,1,False
PKM-008,2023-11-01,OBT-007,1,0,0,1,False
PKM-008,2023-12-01,OBT-007,2,1,1,1,False
PKM-008,2024-01-01,OBT-007,2,1,1,1,False
PKM-008,2024-02-01,OBT-007,1,0,1,0,False
PKM-008,2024-03-01,OBT-007,2,2,0,2,False
PKM-008,2024-04-01,OBT-007,2,0,0,2,False
PKM-008,2024-05-01,OBT-007,2,0,0,2,False
PKM-008,2024-06-01,OBT-007,2,0,0,2,False
PKM-008,2024-07-01,OBT-007,2,0,1,1,False
PKM-008,2024-08-01,OBT-007,2,1,0,2,False
PKM-008,2024-09-01,OBT-007,2,0,0,2,False
PKM-008,2024-10-01,OBT-007,2,0,1,1,False
PKM-008,2024-11-01,OBT-007,1,0,0,1,False
PKM-008,2024-12-01,OBT-007,2,1,0,2,False
PKM-008,2025-01-01,OBT-007,2,0,1,1,False
PKM-008,2025-02-01,OBT-007,1,0,1,0,True
PKM-008,2025-03-01,OBT-007,4,4,0,4,False
PKM-008,2025-04-01,OBT-007,4,0,0,4,False
PKM-008,2025-05-01,OBT-007,4,0,0,4,False
PKM-008,2025-06-01,OBT-007,4,0,1,3,False
PKM-008,2025-07-01,OBT-007,3,0,0,3,False
PKM-008,2025-08-01,OBT-007,3,0,0,3,False
PKM-008,2025-09-01,OBT-007,3,0,0,3,False
PKM-008,2025-10-01,OBT-007,3,0,0,3,False
PKM-008,2025-11-01,OBT-007,3,0,0,3,False
PKM-008,2025-12-01,OBT-007,3,0,0,3,False
PKM-008,2023-01-01,OBT-008,32,0,0,32,False
PKM-008,2023-02-01,OBT-008,32,0,16,16,False
PKM-008,2023-03-01,OBT-008,16,0,16,0,True
PKM-008,2023-04-01,OBT-008,40,40,14,26,False
PKM-008,2023-05-01,OBT-008,40,14,40,0,False
PKM-008,2023-06-01,OBT-008,80,80,0,80,False
PKM-008,2023-07-01,OBT-008,80,0,22,58,False
PKM-008,2023-08-01,OBT-008,80,22,0,80,False
PKM-008,2023-09-01,OBT-008,80,0,0,80,False
PKM-008,2023-10-01,OBT-008,80,0,20,60,False
PKM-008,2023-11-01,OBT-008,60,0,33,27,False
PKM-008,2023-12-01,OBT-008,47,20,0,47,False
PKM-008,2024-01-01,OBT-008,66,19,38,28,False
PKM-008,2024-02-01,OBT-008,76,48,21,55,False
PKM-008,2024-03-01,OBT-008,76,21,0,76,False
PKM-008,2024-04-01,OBT-008,76,0,0,76,False
PKM-008,2024-05-01,OBT-008,76,0,21,55,False
PKM-008,2024-06-01,OBT-008,55,0,0,55,False
PKM-008,2024-07-01,OBT-008,55,0,0,55,False
PKM-008,2024-08-01,OBT-008,55,0,0,55,False
PKM-008,2024-09-01,OBT-008,55,0,43,12,False
PKM-008,2024-10-01,OBT-008,86,74,0,86,False
PKM-008,2024-11-01,OBT-008,86,0,0,86,False
PKM-008,2024-12-01,OBT-008,86,0,0,86,False
PKM-008,2025-01-01,OBT-008,86,0,20,66,False
PKM-008,2025-02-01,OBT-008,66,0,20,46,False
PKM-008,2025-03-01,OBT-008,46,0,14,32,False
PKM-008,2025-04-01,OBT-008,40,8,22,18,False
PKM-008,2025-05-01,OBT-008,44,26,0,44,False
PKM-008,2025-06-01,OBT-008,44,0,18,26,False
PKM-008,2025-07-01,OBT-008,44,18,0,44,False
PKM-008,2025-08-01,OBT-008,44,0,19,25,False
PKM-008,2025-09-01,OBT-008,38,13,21,17,False
PKM-008,2025-10-01,OBT-008,17,0,0,17,False
PKM-008,2025-11-01,OBT-008,29,12,19,10,False
PKM-008,2025-12-01,OBT-008,26,16,21,5,False
PKM-008,2023-01-01,OBT-009,21,0,0,21,False
PKM-008,2023-02-01,OBT-009,21,0,13,8,False
PKM-008,2023-03-01,OBT-009,26,18,13,13,False
PKM-008,2023-04-01,OBT-009,26,13,13,13,False
PKM-008,2023-05-01,OBT-009,26,13,25,1,False
PKM-008,2023-06-01,OBT-009,50,49,0,50,False
PKM-008,2023-07-01,OBT-009,50,0,13,37,False
PKM-008,2023-08-01,OBT-009,50,13,0,50,False
PKM-008,2023-09-01,OBT-009,50,0,0,50,False
PKM-008,2023-10-01,OBT-009,50,0,13,37,False
PKM-008,2023-11-01,OBT-009,37,0,25,12,False
PKM-008,2023-12-01,OBT-009,50,38,0,50,False
PKM-008,2024-01-01,OBT-009,50,0,25,25,False
PKM-008,2024-02-01,OBT-009,50,25,13,37,False
PKM-008,2024-03-01,OBT-009,37,0,0,37,False
PKM-008,2024-04-01,OBT-009,50,13,0,50,False
PKM-008,2024-05-01,OBT-009,50,0,13,37,False
PKM-008,2024-06-01,OBT-009,37,0,0,37,False
PKM-008,2024-07-01,OBT-009,37,0,0,37,False
PKM-008,2024-08-01,OBT-009,37,0,0,37,False
PKM-008,2024-09-01,OBT-009,37,0,25,12,False
PKM-008,2024-10-01,OBT-009,50,38,0,50,False
PKM-008,2024-11-01,OBT-009,50,0,0,50,False
PKM-008,2024-12-01,OBT-009,50,0,0,50,False
PKM-008,2025-01-01,OBT-009,50,0,13,37,False
PKM-008,2025-02-01,OBT-009,37,0,13,24,False
PKM-008,2025-03-01,OBT-009,24,0,13,11,False
PKM-008,2025-04-01,OBT-009,26,15,13,13,False
PKM-008,2025-05-01,OBT-009,26,13,0,26,False
PKM-008,2025-06-01,OBT-009,26,0,13,13,False
PKM-008,2025-07-01,OBT-009,26,13,0,26,False
PKM-008,2025-08-01,OBT-009,26,0,13,13,False
PKM-008,2025-09-01,OBT-009,26,13,13,13,False
PKM-008,2025-10-01,OBT-009,13,0,0,13,False
PKM-008,2025-11-01,OBT-009,26,13,13,13,False
PKM-008,2025-12-01,OBT-009,26,13,13,13,False
PKM-008,2023-01-01,OBT-010,2,0,0,2,False
PKM-008,2023-02-01,OBT-010,2,0,1,1,False
PKM-008,2023-03-01,OBT-010,2,1,1,1,False
PKM-008,2023-04-01,OBT-010,2,1,1,1,False
PKM-008,2023-05-01,OBT-010,1,0,1,0,True
PKM-008,2023-06-01,OBT-010,4,4,0,4,False
PKM-008,2023-07-01,OBT-010,4,0,1,3,False
PKM-008,2023-08-01,OBT-010,4,1,0,4,False
PKM-008,2023-09-01,OBT-010,4,0,0,4,False
PKM-008,2023-10-01,OBT-010,4,0,1,3,False
PKM-008,2023-11-01,OBT-010,3,0,1,2,False
PKM-008,2023-12-01,OBT-010,2,0,0,2,False
PKM-008,2024-01-01,OBT-010,2,0,2,0,False
PKM-008,2024-02-01,OBT-010,2,2,1,1,False
PKM-008,2024-03-01,OBT-010,4,3,0,4,False
PKM-008,2024-04-01,OBT-010,4,0,0,4,False
PKM-008,2024-05-01,OBT-010,4,0,1,3,False
PKM-008,2024-06-01,OBT-010,3,0,0,3,False
PKM-008,2024-07-01,OBT-010,3,0,0,3,False
PKM-008,2024-08-01,OBT-010,3,0,0,3,False
PKM-008,2024-09-01,OBT-010,3,0,2,1,False
PKM-008,2024-10-01,OBT-010,3,2,0,3,False
PKM-008,2024-11-01,OBT-010,4,1,0,4,False
PKM-008,2024-12-01,OBT-010,4,0,0,4,False
PKM-008,2025-01-01,OBT-010,4,0,1,3,False
PKM-008,2025-02-01,OBT-010,3,0,1,2,False
PKM-008,2025-03-01,OBT-010,2,0,1,1,False
PKM-008,2025-04-01,OBT-010,2,1,1,1,False
PKM-008,2025-05-01,OBT-010,2,1,0,2,False
PKM-008,2025-06-01,OBT-010,2,0,1,1,False
PKM-008,2025-07-01,OBT-010,2,1,0,2,False
PKM-008,2025-08-01,OBT-010,2,0,1,1,False
PKM-008,2025-09-01,OBT-010,2,1,1,1,False
PKM-008,2025-10-01,OBT-010,2,1,0,2,False
PKM-008,2025-11-01,OBT-010,2,0,1,1,False
PKM-008,2025-12-01,OBT-010,2,1,1,1,False
PKM-008,2023-01-01,OBT-011,6,0,5,1,False
PKM-008,2023-02-01,OBT-011,10,9,0,10,False
PKM-008,2023-03-01,OBT-011,10,0,5,5,False
PKM-008,2023-04-01,OBT-011,10,5,4,6,False
PKM-008,2023-05-01,OBT-011,10,4,10,0,False
PKM-008,2023-06-01,OBT-011,20,20,4,16,False
PKM-008,2023-07-01,OBT-011,20,4,0,20,False
PKM-008,2023-08-01,OBT-011,20,0,0,20,False
PKM-008,2023-09-01,OBT-011,20,0,0,20,False
PKM-008,2023-10-01,OBT-011,20,0,0,20,False
PKM-008,2023-11-01,OBT-011,20,0,0,20,False
PKM-008,2023-12-01,OBT-011,20,0,5,15,False
PKM-008,2024-01-01,OBT-011,15,0,5,10,False
PKM-008,2024-02-01,OBT-011,10,0,0,10,False
PKM-008,2024-03-01,OBT-011,10,0,0,10,False
PKM-008,2024-04-01,OBT-011,10,0,5,5,False
PKM-008,2024-05-01,OBT-011,10,5,10,0,True
PKM-008,2024-06-01,OBT-011,22,22,11,11,False
PKM-008,2024-07-01,OBT-011,22,11,0,22,False
PKM-008,2024-08-01,OBT-011,22,0,0,22,False
PKM-008,2024-09-01,OBT-011,22,0,5,17,False
PKM-008,2024-10-01,OBT-011,17,0,0,17,False
PKM-008,2024-11-01,OBT-011,17,0,0,17,False
PKM-008,2024-12-01,OBT-011,17,0,0,17,False
PKM-008,2025-01-01,OBT-011,17,0,0,17,False
PKM-008,2025-02-01,OBT-011,17,0,0,17,False
PKM-008,2025-03-01,OBT-011,17,0,4,13,False
PKM-008,2025-04-01,OBT-011,13,0,6,7,False
PKM-008,2025-05-01,OBT-011,12,5,5,7,False
PKM-008,2025-06-01,OBT-011,12,5,0,12,False
PKM-008,2025-07-01,OBT-011,12,0,0,12,False
PKM-008,2025-08-01,OBT-011,12,0,0,12,False
PKM-008,2025-09-01,OBT-011,12,0,0,12,False
PKM-008,2025-10-01,OBT-011,12,0,7,5,False
PKM-008,2025-11-01,OBT-011,9,4,0,9,False
PKM-008,2025-12-01,OBT-011,14,5,0,14,False
PKM-008,2023-01-01,OBT-012,38,0,27,11,False
PKM-008,2023-02-01,OBT-012,54,43,0,54,False
PKM-008,2023-03-01,OBT-012,54,0,30,24,False
PKM-008,2023-04-01,OBT-012,60,36,22,38,False
PKM-008,2023-05-01,OBT-012,60,22,60,0,True
PKM-008,2023-06-01,OBT-012,124,124,26,98,False
PKM-008,2023-07-01,OBT-012,124,26,0,124,False
PKM-008,2023-08-01,OBT-012,124,0,0,124,False
PKM-008,2023-09-01,OBT-012,124,0,0,124,False
PKM-008,2023-10-01,OBT-012,124,0,0,124,False
PKM-008,2023-11-01,OBT-012,124,0,0,124,False
PKM-008,2023-12-01,OBT-012,124,0,28,96,False
PKM-008,2024-01-01,OBT-012,96,0,29,67,False
PKM-008,2024-02-01,OBT-012,67,0,0,67,False
PKM-008,2024-03-01,OBT-012,67,0,0,67,False
PKM-008,2024-04-01,OBT-012,67,0,32,35,False
PKM-008,2024-05-01,OBT-012,64,29,64,0,False
PKM-008,2024-06-01,OBT-012,128,128,66,62,False
PKM-008,2024-07-01,OBT-012,132,70,0,132,False
PKM-008,2024-08-01,OBT-012,132,0,0,132,False
PKM-008,2024-09-01,OBT-012,132,0,33,99,False
PKM-008,2024-10-01,OBT-012,99,0,0,99,False
PKM-008,2024-11-01,OBT-012,99,0,0,99,False
PKM-008,2024-12-01,OBT-012,99,0,0,99,False
PKM-008,2025-01-01,OBT-012,99,0,0,99,False
PKM-008,2025-02-01,OBT-012,99,0,0,99,False
PKM-008,2025-03-01,OBT-012,99,0,22,77,False
PKM-008,2025-04-01,OBT-012,77,0,34,43,False
PKM-008,2025-05-01,OBT-012,68,25,29,39,False
PKM-008,2025-06-01,OBT-012,68,29,0,68,False
PKM-008,2025-07-01,OBT-012,68,0,0,68,False
PKM-008,2025-08-01,OBT-012,68,0,0,68,False
PKM-008,2025-09-01,OBT-012,68,0,0,68,False
PKM-008,2025-10-01,OBT-012,68,0,40,28,False
PKM-008,2025-11-01,OBT-012,80,52,0,80,False
PKM-008,2025-12-01,OBT-012,80,0,0,80,False
PKM-008,2023-01-01,OBT-013,44,0,36,8,False
PKM-008,2023-02-01,OBT-013,40,32,23,17,False
PKM-008,2023-03-01,OBT-013,45,28,29,16,False
PKM-008,2023-04-01,OBT-013,72,56,17,55,False
PKM-008,2023-05-01,OBT-013,58,3,0,58,False
PKM-008,2023-06-01,OBT-013,58,0,13,45,False
PKM-008,2023-07-01,OBT-013,45,0,17,28,False
PKM-008,2023-08-01,OBT-013,35,7,6,29,False
PKM-008,2023-09-01,OBT-013,29,0,0,29,False
PKM-008,2023-10-01,OBT-013,29,0,6,23,False
PKM-008,2023-11-01,OBT-013,35,12,29,6,False
PKM-008,2023-12-01,OBT-013,58,52,29,29,False
PKM-008,2024-01-01,OBT-013,58,29,23,35,False
PKM-008,2024-02-01,OBT-013,47,12,19,28,False
PKM-008,2024-03-01,OBT-013,43,15,43,0,True
PKM-008,2024-04-01,OBT-013,0,0,0,0,True
PKM-008,2024-05-01,OBT-013,114,114,57,57,False
PKM-008,2024-06-01,OBT-013,114,57,0,114,False
PKM-008,2024-07-01,OBT-013,114,0,6,108,False
PKM-008,2024-08-01,OBT-013,114,6,0,114,False
PKM-008,2024-09-01,OBT-013,114,0,6,108,False
PKM-008,2024-10-01,OBT-013,108,0,0,108,False
PKM-008,2024-11-01,OBT-013,108,0,6,102,False
PKM-008,2024-12-01,OBT-013,102,0,0,102,False
PKM-008,2025-01-01,OBT-013,102,0,40,62,False
PKM-008,2025-02-01,OBT-013,62,0,13,49,False
PKM-008,2025-03-01,OBT-013,65,16,0,65,False
PKM-008,2025-04-01,OBT-013,80,15,34,46,False
PKM-008,2025-05-01,OBT-013,68,22,23,45,False
PKM-008,2025-06-01,OBT-013,68,23,23,45,False
PKM-008,2025-07-01,OBT-013,68,23,17,51,False
PKM-008,2025-08-01,OBT-013,51,0,0,51,False
PKM-008,2025-09-01,OBT-013,51,0,23,28,False
PKM-008,2025-10-01,OBT-013,37,9,0,37,False
PKM-008,2025-11-01,OBT-013,46,9,0,46,False
PKM-008,2025-12-01,OBT-013,46,0,23,23,False
PKM-008,2023-01-01,OBT-014,10,0,6,4,False
PKM-008,2023-02-01,OBT-014,12,8,6,6,False
PKM-008,2023-03-01,OBT-014,12,6,6,6,False
PKM-008,2023-04-01,OBT-014,12,6,6,6,False
PKM-008,2023-05-01,OBT-014,12,6,0,12,False
PKM-008,2023-06-01,OBT-014,12,0,0,12,False
PKM-008,2023-07-01,OBT-014,12,0,6,6,False
PKM-008,2023-08-01,OBT-014,12,6,0,12,False
PKM-008,2023-09-01,OBT-014,12,0,0,12,False
PKM-008,2023-10-01,OBT-014,12,0,0,12,False
PKM-008,2023-11-01,OBT-014,12,0,6,6,False
PKM-008,2023-12-01,OBT-014,12,6,6,6,False
PKM-008,2024-01-01,OBT-014,12,6,6,6,False
PKM-008,2024-02-01,OBT-014,9,3,0,9,False
PKM-008,2024-03-01,OBT-014,12,3,12,0,True
PKM-008,2024-04-01,OBT-014,34,34,17,17,False
PKM-008,2024-05-01,OBT-014,34,17,17,17,False
PKM-008,2024-06-01,OBT-014,34,17,0,34,False
PKM-008,2024-07-01,OBT-014,34,0,0,34,False
PKM-008,2024-08-01,OBT-014,34,0,0,34,False
PKM-008,2024-09-01,OBT-014,34,0,0,34,False
PKM-008,2024-10-01,OBT-014,34,0,0,34,False
PKM-008,2024-11-01,OBT-014,34,0,0,34,False
PKM-008,2024-12-01,OBT-014,34,0,0,34,False
PKM-008,2025-01-01,OBT-014,34,0,11,23,False
PKM-008,2025-02-01,OBT-014,23,0,0,23,False
PKM-008,2025-03-01,OBT-014,23,0,0,23,False
PKM-008,2025-04-01,OBT-014,23,0,11,12,False
PKM-008,2025-05-01,OBT-014,22,10,6,16,False
PKM-008,2025-06-01,OBT-014,16,0,6,10,False
PKM-008,2025-07-01,OBT-014,22,12,6,16,False
PKM-008,2025-08-01,OBT-014,16,0,0,16,False
PKM-008,2025-09-01,OBT-014,16,0,6,10,False
PKM-008,2025-10-01,OBT-014,12,2,0,12,False
PKM-008,2025-11-01,OBT-014,12,0,0,12,False
PKM-008,2025-12-01,OBT-014,12,0,6,6,False
PKM-008,2023-01-01,OBT-015,5,0,0,5,False
PKM-008,2023-02-01,OBT-015,5,0,5,0,False
PKM-008,2023-03-01,OBT-015,5,5,3,2,False
PKM-008,2023-04-01,OBT-015,10,8,5,5,False
PKM-008,2023-05-01,OBT-015,10,5,0,10,False
PKM-008,2023-06-01,OBT-015,10,0,4,6,False
PKM-008,2023-07-01,OBT-015,10,4,3,7,False
PKM-008,2023-08-01,OBT-015,8,1,0,8,False
PKM-008,2023-09-01,OBT-015,8,0,4,4,False
PKM-008,2023-10-01,OBT-015,6,2,0,6,False
PKM-008,2023-11-01,OBT-015,8,2,5,3,False
PKM-008,2023-12-01,OBT-015,10,7,4,6,False
PKM-008,2024-01-01,OBT-015,6,0,0,6,False
PKM-008,2024-02-01,OBT-015,6,0,6,0,False
PKM-008,2024-03-01,OBT-015,12,12,3,9,False
PKM-008,2024-04-01,OBT-015,12,3,6,6,False
PKM-008,2024-05-01,OBT-015,12,6,0,12,False
PKM-008,2024-06-01,OBT-015,12,0,3,9,False
PKM-008,2024-07-01,OBT-015,12,3,0,12,False
PKM-008,2024-08-01,OBT-015,12,0,0,12,False
PKM-008,2024-09-01,OBT-015,12,0,3,9,False
PKM-008,2024-10-01,OBT-015,9,0,4,5,False
PKM-008,2024-11-01,OBT-015,5,0,0,5,False
PKM-008,2024-12-01,OBT-015,5,0,3,2,False
PKM-008,2025-01-01,OBT-015,8,6,0,8,False
PKM-008,2025-02-01,OBT-015,8,0,0,8,False
PKM-008,2025-03-01,OBT-015,8,0,0,8,False
PKM-008,2025-04-01,OBT-015,8,0,0,8,False
PKM-008,2025-05-01,OBT-015,8,0,4,4,False
PKM-008,2025-06-01,OBT-015,8,4,0,8,False
PKM-008,2025-07-01,OBT-015,8,0,0,8,False
PKM-008,2025-08-01,OBT-015,8,0,0,8,False
PKM-008,2025-09-01,OBT-015,8,0,3,5,False
PKM-008,2025-10-01,OBT-015,6,1,0,6,False
PKM-008,2025-11-01,OBT-015,6,0,6,0,True
PKM-008,2025-12-01,OBT-015,14,14,0,14,False
PKM-008,2023-01-01,OBT-016,10,0,0,10,False
PKM-008,2023-02-01,OBT-016,10,0,9,1,False
PKM-008,2023-03-01,OBT-016,9,8,7,2,False
PKM-008,2023-04-01,OBT-016,18,16,11,7,False
PKM-008,2023-05-01,OBT-016,22,15,0,22,False
PKM-008,2023-06-01,OBT-016,22,0,9,13,False
PKM-008,2023-07-01,OBT-016,22,9,5,17,False
PKM-008,2023-08-01,OBT-016,18,1,0,18,False
PKM-008,2023-09-01,OBT-016,18,0,8,10,False
PKM-008,2023-10-01,OBT-016,10,0,0,10,False
PKM-008,2023-11-01,OBT-016,13,3,9,4,False
PKM-008,2023-12-01,OBT-016,18,14,8,10,False
PKM-008,2024-01-01,OBT-016,14,4,0,14,False
PKM-008,2024-02-01,OBT-016,18,4,13,5,False
PKM-008,2024-03-01,OBT-016,15,10,6,9,False
PKM-008,2024-04-01,OBT-016,26,17,12,14,False
PKM-008,2024-05-01,OBT-016,26,12,0,26,False
PKM-008,2024-06-01,OBT-016,26,0,6,20,False
PKM-008,2024-07-01,OBT-016,24,4,0,24,False
PKM-008,2024-08-01,OBT-016,24,0,0,24,False
PKM-008,2024-09-01,OBT-016,24,0,6,18,False
PKM-008,2024-10-01,OBT-016,18,0,8,10,False
PKM-008,2024-11-01,OBT-016,16,6,0,16,False
PKM-008,2024-12-01,OBT-016,16,0,6,10,False
PKM-008,2025-01-01,OBT-016,13,3,0,13,False
PKM-008,2025-02-01,OBT-016,13,0,0,13,False
PKM-008,2025-03-01,OBT-016,13,0,0,13,False
PKM-008,2025-04-01,OBT-016,13,0,0,13,False
PKM-008,2025-05-01,OBT-016,13,0,7,6,False
PKM-008,2025-06-01,OBT-016,14,8,0,14,False
PKM-008,2025-07-01,OBT-016,14,0,0,14,False
PKM-008,2025-08-01,OBT-016,14,0,0,14,False
PKM-008,2025-09-01,OBT-016,14,0,6,8,False
PKM-008,2025-10-01,OBT-016,12,4,0,12,False
PKM-008,2025-11-01,OBT-016,12,0,12,0,True
PKM-008,2025-12-01,OBT-016,28,28,0,28,False
PKM-008,2023-01-01,OBT-017,42,0,0,42,False
PKM-008,2023-02-01,OBT-017,42,0,18,24,False
PKM-008,2023-03-01,OBT-017,36,12,17,19,False
PKM-008,2023-04-01,OBT-017,36,17,19,17,False
PKM-008,2023-05-01,OBT-017,38,21,13,25,False
PKM-008,2023-06-01,OBT-017,38,13,30,8,False
PKM-008,2023-07-01,OBT-017,8,0,8,0,True
PKM-008,2023-08-01,OBT-017,60,60,25,35,False
PKM-008,2023-09-01,OBT-017,60,25,5,55,False
PKM-008,2023-10-01,OBT-017,55,0,0,55,False
PKM-008,2023-11-01,OBT-017,55,0,43,12,False
PKM-008,2023-12-01,OBT-017,86,74,5,81,False
PKM-008,2024-01-01,OBT-017,83,2,50,33,False
PKM-008,2024-02-01,OBT-017,67,34,20,47,False
PKM-008,2024-03-01,OBT-017,100,53,3,97,False
PKM-008,2024-04-01,OBT-017,100,3,33,67,False
PKM-008,2024-05-01,OBT-017,67,0,38,29,False
PKM-008,2024-06-01,OBT-017,76,47,16,60,False
PKM-008,2024-07-01,OBT-017,76,16,38,38,False
PKM-008,2024-08-01,OBT-017,76,38,38,38,False
PKM-008,2024-09-01,OBT-017,76,38,16,60,False
PKM-008,2024-10-01,OBT-017,76,16,5,71,False
PKM-008,2024-11-01,OBT-017,76,5,0,76,False
PKM-008,2024-12-01,OBT-017,76,0,4,72,False
PKM-008,2025-01-01,OBT-017,72,0,0,72,False
PKM-008,2025-02-01,OBT-017,72,0,38,34,False
PKM-008,2025-03-01,OBT-017,55,21,0,55,False
PKM-008,2025-04-01,OBT-017,76,21,13,63,False
PKM-008,2025-05-01,OBT-017,76,13,17,59,False
PKM-008,2025-06-01,OBT-017,59,0,25,34,False
PKM-008,2025-07-01,OBT-017,50,16,25,25,False
PKM-008,2025-08-01,OBT-017,50,25,0,50,False
PKM-008,2025-09-01,OBT-017,50,0,29,21,False
PKM-008,2025-10-01,OBT-017,58,37,0,58,False
PKM-008,2025-11-01,OBT-017,58,0,8,50,False
PKM-008,2025-12-01,OBT-017,54,4,0,54,False
PKM-008,2023-01-01,OBT-018,15,0,0,15,False
PKM-008,2023-02-01,OBT-018,15,0,15,0,True
PKM-008,2023-03-01,OBT-018,24,24,24,0,False
PKM-008,2023-04-01,OBT-018,48,48,0,48,False
PKM-008,2023-05-01,OBT-018,48,0,0,48,False
PKM-008,2023-06-01,OBT-018,48,0,0,48,False
PKM-008,2023-07-01,OBT-018,48,0,0,48,False
PKM-008,2023-08-01,OBT-018,48,0,0,48,False
PKM-008,2023-09-01,OBT-018,48,0,0,48,False
PKM-008,2023-10-01,OBT-018,48,0,0,48,False
PKM-008,2023-11-01,OBT-018,48,0,0,48,False
PKM-008,2023-12-01,OBT-018,48,0,0,48,False
PKM-008,2024-01-01,OBT-018,48,0,0,48,False
PKM-008,2024-02-01,OBT-018,48,0,24,24,False
PKM-008,2024-03-01,OBT-018,48,24,0,48,False
PKM-008,2024-04-01,OBT-018,48,0,0,48,False
PKM-008,2024-05-01,OBT-018,48,0,48,0,False
PKM-008,2024-06-01,OBT-018,96,96,0,96,False
