facility_id,period,condition_id,case_count,diagnosis_source
PKM-011,2024-11-01,K14,2,clinical
PKM-011,2024-11-01,K16,1,clinical
PKM-011,2024-12-01,K01,5,lab
PKM-011,2024-12-01,K02,1,lab
PKM-011,2024-12-01,K03,1,clinical
PKM-011,2024-12-01,K06,1,clinical
PKM-011,2025-01-01,K01,1,lab
PKM-011,2025-01-01,K02,2,lab
PKM-011,2025-01-01,K12,1,clinical
PKM-011,2025-01-01,K13,1,clinical
PKM-011,2025-02-01,K01,2,lab
PKM-011,2025-02-01,K02,1,lab
PKM-011,2025-02-01,K03,1,clinical
PKM-011,2025-02-01,K05,1,clinical
PKM-011,2025-02-01,K11,2,clinical
PKM-011,2025-03-01,K01,1,lab
PKM-011,2025-03-01,K02,3,lab
PKM-011,2025-03-01,K03,1,clinical
PKM-011,2025-03-01,K04,1,lab
PKM-011,2025-03-01,K13,1,clinical
PKM-011,2025-03-01,K14,1,clinical
PKM-011,2025-03-01,K16,1,clinical
PKM-011,2025-04-01,K01,2,lab
PKM-011,2025-04-01,K02,3,lab
PKM-011,2025-04-01,K03,1,clinical
PKM-011,2025-04-01,K04,2,lab
PKM-011,2025-04-01,K05,1,clinical
PKM-011,2025-05-01,K01,2,lab
PKM-011,2025-05-01,K02,2,lab
PKM-011,2025-05-01,K04,1,lab
PKM-011,2025-05-01,K06,1,clinical
PKM-011,2025-05-01,K09,1,lab
PKM-011,2025-05-01,K14,1,clinical
PKM-011,2025-06-01,K01,2,lab
PKM-011,2025-06-01,K04,1,lab
PKM-011,2025-06-01,K06,1,clinical
PKM-011,2025-06-01,K15,1,clinical
PKM-011,2025-06-01,K16,1,clinical
PKM-011,2025-07-01,K02,2,lab
PKM-011,2025-07-01,K06,2,clinical
PKM-011,2025-07-01,K13,1,clinical
PKM-011,2025-08-01,K06,1,clinical
PKM-011,2025-08-01,K11,1,clinical
PKM-011,2025-08-01,K14,1,clinical
PKM-011,2025-09-01,K01,2,lab
PKM-011,2025-09-01,K02,1,lab
PKM-011,2025-09-01,K05,1,clinical
PKM-011,2025-09-01,K06,1,clinical
PKM-011,2025-09-01,K15,1,clinical
PKM-011,2025-10-01,K01,11,lab
PKM-011,2025-10-01,K02,2,lab
PKM-011,2025-10-01,K11,2,clinical
PKM-011,2025-10-01,K12,1,clinical
PKM-011,2025-10-01,K13,1,clinical
PKM-011,2025-10-01,K14,1,clinical
PKM-011,2025-11-01,K01,13,lab
PKM-011,2025-11-01,K02,1,lab
PKM-011,2025-11-01,K03,1,clinical
PKM-011,2025-11-01,K05,1,clinical
PKM-011,2025-11-01,K07,1,clinical
PKM-011,2025-11-01,K11,1,clinical
PKM-011,2025-11-01,K14,1,clinical
PKM-011,2025-11-01,K15,1,clinical
PKM-011,2025-12-01,K01,1,lab
PKM-011,2025-12-01,K02,2,lab
PKM-011,2025-12-01,K03,1,clinical
PKM-011,2025-12-01,K04,1,lab
PKM-011,2025-12-01,K05,1,clinical
PKM-011,2025-12-01,K07,1,clinical
PKM-011,2025-12-01,K11,2,clinical
PKM-011,2025-12-01,K13,1,clinical
PKM-012,2023-01-01,K03,1,clinical
PKM-012,2023-01-01,K05,1,clinical
PKM-012,2023-01-01,K12,1,clinical
PKM-012,2023-01-01,K16,1,clinical
PKM-012,2023-02-01,K01,1,rdt
PKM-012,2023-02-01,K02,3,clinical
PKM-012,2023-02-01,K03,1,clinical
PKM-012,2023-02-01,K11,1,clinical
PKM-012,2023-02-01,K12,1,clinical
PKM-012,2023-02-01,K13,1,clinical
PKM-012,2023-02-01,K14,1,clinical
PKM-012,2023-02-01,K15,2,clinical
PKM-012,2023-02-01,K16,1,clinical
PKM-012,2023-03-01,K02,1,clinical
PKM-012,2023-03-01,K05,2,clinical
PKM-012,2023-03-01,K11,2,clinical
PKM-012,2023-03-01,K13,1,clinical
PKM-012,2023-03-01,K14,2,clinical
PKM-012,2023-04-01,K06,1,clinical
PKM-012,2023-04-01,K11,1,clinical
PKM-012,2023-04-01,K15,2,clinical
PKM-012,2023-05-01,K06,1,clinical
PKM-012,2023-05-01,K11,1,clinical
PKM-012,2023-05-01,K12,1,clinical
PKM-012,2023-05-01,K13,1,clinical
PKM-012,2023-05-01,K16,2,clinical
PKM-012,2023-06-01,K02,1,clinical
PKM-012,2023-06-01,K03,1,clinical
PKM-012,2023-06-01,K04,1,clinical
PKM-012,2023-06-01,K05,2,clinical
PKM-012,2023-06-01,K11,1,clinical
PKM-012,2023-06-01,K15,1,clinical
PKM-012,2023-07-01,K04,1,clinical
PKM-012,2023-07-01,K05,1,clinical
PKM-012,2023-07-01,K06,1,clinical
PKM-012,2023-07-01,K13,2,clinical
PKM-012,2023-07-01,K14,1,clinical
PKM-012,2023-07-01,K15,1,clinical
PKM-012,2023-08-01,K02,1,clinical
PKM-012,2023-08-01,K03,1,clinical
PKM-012,2023-08-01,K13,1,clinical
PKM-012,2023-09-01,K02,2,clinical
PKM-012,2023-09-01,K06,1,clinical
PKM-012,2023-09-01,K07,1,clinical
PKM-012,2023-09-01,K13,2,clinical
PKM-012,2023-09-01,K14,1,clinical
PKM-012,2023-09-01,K16,1,clinical
PKM-012,2023-10-01,K06,1,clinical
PKM-012,2023-10-01,K11,3,clinical
PKM-012,2023-10-01,K13,2,clinical
PKM-012,2023-10-01,K14,1,clinical
PKM-012,2023-10-01,K15,1,clinical
PKM-012,2023-11-01,K02,1,clinical
PKM-012,2023-11-01,K06,1,clinical
PKM-012,2023-11-01,K07,1,clinical
PKM-012,2023-11-01,K13,1,clinical
PKM-012,2023-12-01,K02,2,clinical
PKM-012,2023-12-01,K03,1,clinical
PKM-012,2023-12-01,K05,1,clinical
PKM-012,2023-12-01,K13,1,clinical
PKM-012,2023-12-01,K15,1,clinical
PKM-012,2024-01-01,K01,1,rdt
PKM-012,2024-01-01,K02,2,clinical
PKM-012,2024-01-01,K05,2,clinical
PKM-012,2024-01-01,K11,2,clinical
PKM-012,2024-01-01,K15,2,clinical
PKM-012,2024-02-01,K02,2,clinical
PKM-012,2024-02-01,K14,1,clinical
PKM-012,2024-03-01,K01,1,rdt
PKM-012,2024-03-01,K11,2,clinical
PKM-012,2024-03-01,K13,1,clinical
PKM-012,2024-03-01,K14,1,clinical
PKM-012,2024-04-01,K02,2,clinical
PKM-012,2024-04-01,K05,1,clinical
PKM-012,2024-04-01,K11,1,clinical
PKM-012,2024-04-01,K13,1,clinical
PKM-012,2024-05-01,K02,1,clinical
PKM-012,2024-05-01,K05,1,clinical
PKM-012,2024-05-01,K06,1,clinical
PKM-012,2024-05-01,K07,1,clinical
PKM-012,2024-05-01,K11,1,clinical
PKM-012,2024-05-01,K13,1,clinical
PKM-012,2024-05-01,K14,1,clinical
PKM-012,2024-06-01,K02,2,clinical
PKM-012,2024-06-01,K04,1,clinical
PKM-012,2024-06-01,K05,1,clinical
PKM-012,2024-06-01,K07,1,clinical
PKM-012,2024-06-01,K08,1,rdt
PKM-012,2024-06-01,K13,1,clinical
PKM-012,2024-06-01,K14,1,clinical
PKM-012,2024-07-01,K01,1,rdt
PKM-012,2024-07-01,K02,3,clinical
PKM-012,2024-07-01,K04,1,clinical
PKM-012,2024-07-01,K15,3,clinical
PKM-012,2024-07-01,K16,2,clinical
PKM-012,2024-08-01,K01,1,rdt
PKM-012,2024-08-01,K11,1,clinical
PKM-012,2024-08-01,K13,3,clinical
PKM-012,2024-08-01,K15,1,clinical
PKM-012,2024-08-01,K16,1,clinical
PKM-012,2024-09-01,K01,1,rdt
PKM-012,2024-09-01,K02,1,clinical
PKM-012,2024-09-01,K03,1,clinical
PKM-012,2024-09-01,K07,1,clinical
PKM-012,2024-09-01,K11,1,clinical
PKM-012,2024-09-01,K14,1,clinical
PKM-012,2024-10-01,K03,1,clinical
PKM-012,2024-10-01,K05,1,clinical
PKM-012,2024-10-01,K06,1,clinical
PKM-012,2024-10-01,K11,1,clinical
PKM-012,2024-10-01,K13,1,clinical
PKM-012,2024-10-01,K14,2,clinical
PKM-012,2024-11-01,K03,1,clinical
PKM-012,2024-11-01,K11,2,clinical
PKM-012,2024-12-01,K06,1,clinical
PKM-012,2025-01-01,K02,2,clinical
PKM-012,2025-01-01,K04,1,clinical
PKM-012,2025-01-01,K12,1,clinical
PKM-012,2025-02-01,K01,1,rdt
PKM-012,2025-02-01,K02,2,clinical
PKM-012,2025-02-01,K05,1,clinical
PKM-012,2025-02-01,K11,1,clinical
PKM-012,2025-02-01,K12,2,clinical
PKM-012,2025-02-01,K13,4,clinical
PKM-012,2025-03-01,K02,2,clinical
PKM-012,2025-03-01,K07,1,clinical
PKM-012,2025-03-01,K09,1,rdt
PKM-012,2025-03-01,K11,2,clinical
PKM-012,2025-03-01,K12,1,clinical
PKM-012,2025-03-01,K13,1,clinical
PKM-012,2025-03-01,K14,3,clinical
PKM-012,2025-04-01,K06,3,clinical
PKM-012,2025-04-01,K11,1,clinical
PKM-012,2025-04-01,K13,1,clinical
PKM-012,2025-04-01,K15,1,clinical
PKM-012,2025-05-01,K02,2,clinical
PKM-012,2025-05-01,K04,1,clinical
PKM-012,2025-05-01,K06,1,clinical
PKM-012,2025-05-01,K12,3,clinical
PKM-012,2025-05-01,K13,3,clinical
PKM-012,2025-06-01,K02,1,clinical
PKM-012,2025-06-01,K03,1,clinical
PKM-012,2025-06-01,K04,1,clinical
PKM-012,2025-06-01,K06,1,clinical
PKM-012,2025-06-01,K11,1,clinical
PKM-012,2025-06-01,K13,1,clinical
PKM-012,2025-06-01,K14,3,clinical
PKM-012,2025-06-01,K16,1,clinical
PKM-012,2025-07-01,K02,1,clinical
PKM-012,2025-07-01,K12,1,clinical
PKM-012,2025-07-01,K13,2,clinical
PKM-012,2025-08-01,K02,2,clinical
PKM-012,2025-08-01,K03,1,clinical
PKM-012,2025-08-01,K06,1,clinical
PKM-012,2025-08-01,K09,1,rdt
PKM-012,2025-08-01,K15,1,clinical
PKM-012,2025-09-01,K02,1,clinical
PKM-012,2025-09-01,K05,2,clinical
PKM-012,2025-09-01,K13,2,clinical
PKM-012,2025-09-01,K14,1,clinical
PKM-012,2025-10-01,K05,1,clinical
PKM-012,2025-10-01,K06,1,clinical
PKM-012,2025-10-01,K07,1,clinical
PKM-012,2025-10-01,K13,2,clinical
PKM-012,2025-10-01,K15,1,clinical
PKM-012,2025-11-01,K01,1,rdt
PKM-012,2025-11-01,K02,1,clinical
PKM-012,2025-11-01,K13,1,clinical
PKM-012,2025-12-01,K02,3,clinical
PKM-012,2025-12-01,K05,1,clinical
PKM-012,2025-12-01,K11,1,clinical
PKM-012,2025-12-01,K13,2,clinical
PKM-012,2025-12-01,K14,4,clinical
PKM-013,2023-01-01,K01,2,lab
PKM-013,2023-01-01,K02,6,lab
PKM-013,2023-01-01,K03,1,clinical
PKM-013,2023-01-01,K05,1,clinical
PKM-013,2023-01-01,K11,3,clinical
PKM-013,2023-01-01,K13,1,clinical
PKM-013,2023-01-01,K14,4,clinical
PKM-013,2023-01-01,K16,1,clinical
PKM-013,2023-02-01,K01,1,lab
PKM-013,2023-02-01,K02,2,lab
PKM-013,2023-02-01,K03,1,clinical
PKM-013,2023-02-01,K05,1,clinical
PKM-013,2023-02-01,K11,1,clinical
PKM-013,2023-02-01,K13,1,clinical
PKM-013,2023-03-01,K01,2,lab
PKM-013,2023-03-01,K02,2,lab
PKM-013,2023-03-01,K03,2,clinical
PKM-013,2023-03-01,K05,1,clinical
PKM-013,2023-03-01,K09,1,lab
PKM-013,2023-03-01,K11,2,clinical
PKM-013,2023-03-01,K12,1,clinical
PKM-013,2023-03-01,K13,2,clinical
PKM-013,2023-03-01,K14,1,clinical
PKM-013,2023-03-01,K15,1,clinical
PKM-013,2023-04-01,K02,1,lab
PKM-013,2023-04-01,K05,3,clinical
PKM-013,2023-04-01,K07,1,clinical
PKM-013,2023-04-01,K11,1,clinical
PKM-013,2023-04-01,K13,1,clinical
PKM-013,2023-04-01,K14,1,clinical
PKM-013,2023-04-01,K15,2,clinical
PKM-013,2023-05-01,K02,2,lab
PKM-013,2023-05-01,K10,1,lab
PKM-013,2023-05-01,K12,1,clinical
PKM-013,2023-05-01,K14,2,clinical
PKM-013,2023-05-01,K15,1,clinical
PKM-013,2023-05-01,K16,1,clinical
PKM-013,2023-06-01,K02,1,lab
PKM-013,2023-06-01,K07,1,clinical
PKM-013,2023-06-01,K09,1,lab
PKM-013,2023-06-01,K11,1,clinical
PKM-013,2023-06-01,K13,2,clinical
PKM-013,2023-06-01,K14,1,clinical
PKM-013,2023-06-01,K16,1,clinical
PKM-013,2023-07-01,K01,1,lab
PKM-013,2023-07-01,K02,3,lab
PKM-013,2023-07-01,K03,2,clinical
PKM-013,2023-07-01,K13,2,clinical
PKM-013,2023-07-01,K14,2,clinical
PKM-013,2023-07-01,K15,1,clinical
PKM-013,2023-07-01,K16,2,clinical
PKM-013,2023-08-01,K01,1,lab
PKM-013,2023-08-01,K02,3,lab
PKM-013,2023-08-01,K04,1,lab
PKM-013,2023-08-01,K05,1,clinical
PKM-013,2023-08-01,K11,2,clinical
PKM-013,2023-08-01,K14,1,clinical
PKM-013,2023-09-01,K01,1,lab
PKM-013,2023-09-01,K02,2,lab
PKM-013,2023-09-01,K03,2,clinical
PKM-013,2023-09-01,K05,2,clinical
PKM-013,2023-09-01,K11,1,clinical
PKM-013,2023-09-01,K12,1,clinical
PKM-013,2023-09-01,K14,3,clinical
PKM-013,2023-10-01,K01,1,lab
PKM-013,2023-10-01,K02,2,lab
PKM-013,2023-10-01,K11,1,clinical
PKM-013,2023-10-01,K12,1,clinical
PKM-013,2023-10-01,K13,2,clinical
PKM-013,2023-10-01,K15,1,clinical
PKM-013,2023-10-01,K16,1,clinical
PKM-013,2023-11-01,K02,1,lab
PKM-013,2023-11-01,K03,1,clinical
PKM-013,2023-11-01,K04,1,lab
PKM-013,2023-11-01,K06,1,clinical
PKM-013,2023-11-01,K11,1,clinical
PKM-013,2023-11-01,K13,1,clinical
PKM-013,2023-11-01,K15,1,clinical
PKM-013,2023-12-01,K02,3,lab
PKM-013,2023-12-01,K03,1,clinical
PKM-013,2023-12-01,K04,1,lab
PKM-013,2023-12-01,K15,1,clinical
PKM-013,2024-01-01,K02,2,lab
PKM-013,2024-01-01,K03,1,clinical
PKM-013,2024-01-01,K04,1,lab
PKM-013,2024-01-01,K06,1,clinical
PKM-013,2024-01-01,K07,1,clinical
PKM-013,2024-01-01,K11,3,clinical
PKM-013,2024-01-01,K14,1,clinical
PKM-013,2024-01-01,K15,1,clinical
PKM-013,2024-02-01,K02,3,lab
PKM-013,2024-02-01,K03,1,clinical
PKM-013,2024-02-01,K07,1,clinical
PKM-013,2024-02-01,K11,2,clinical
PKM-013,2024-02-01,K12,1,clinical
PKM-013,2024-02-01,K14,1,clinical
PKM-013,2024-03-01,K01,4,lab
PKM-013,2024-03-01,K02,3,lab
PKM-013,2024-03-01,K07,1,clinical
PKM-013,2024-03-01,K11,1,clinical
PKM-013,2024-03-01,K13,3,clinical
PKM-013,2024-03-01,K14,5,clinical
PKM-013,2024-03-01,K15,1,clinical
PKM-013,2024-04-01,K01,1,lab
PKM-013,2024-04-01,K02,4,lab
PKM-013,2024-04-01,K03,1,clinical
PKM-013,2024-04-01,K05,1,clinical
PKM-013,2024-04-01,K06,1,clinical
PKM-013,2024-04-01,K11,1,clinical
PKM-013,2024-04-01,K13,1,clinical
PKM-013,2024-04-01,K14,2,clinical
PKM-013,2024-05-01,K01,3,lab
PKM-013,2024-05-01,K02,4,lab
PKM-013,2024-05-01,K03,1,clinical
PKM-013,2024-05-01,K04,2,lab
PKM-013,2024-05-01,K11,1,clinical
PKM-013,2024-05-01,K12,2,clinical
PKM-013,2024-05-01,K14,1,clinical
PKM-013,2024-05-01,K15,1,clinical
PKM-013,2024-06-01,K01,2,lab
PKM-013,2024-06-01,K02,4,lab
PKM-013,2024-06-01,K03,2,clinical
PKM-013,2024-06-01,K07,1,clinical
PKM-013,2024-06-01,K11,2,clinical
PKM-013,2024-06-01,K13,1,clinical
PKM-013,2024-06-01,K14,3,clinical
PKM-013,2024-07-01,K02,2,lab
PKM-013,2024-07-01,K03,1,clinical
PKM-013,2024-07-01,K06,1,clinical
PKM-013,2024-07-01,K07,1,clinical
PKM-013,2024-07-01,K11,1,clinical
PKM-013,2024-07-01,K12,1,clinical
PKM-013,2024-07-01,K13,2,clinical
PKM-013,2024-07-01,K14,2,clinical
PKM-013,2024-08-01,K01,2,lab
PKM-013,2024-08-01,K02,3,lab
PKM-013,2024-08-01,K03,3,clinical
PKM-013,2024-08-01,K04,1,lab
PKM-013,2024-08-01,K11,1,clinical
PKM-013,2024-08-01,K14,3,clinical
PKM-013,2024-09-01,K01,1,lab
PKM-013,2024-09-01,K02,1,lab
PKM-013,2024-09-01,K03,2,clinical
PKM-013,2024-09-01,K11,1,clinical
PKM-013,2024-09-01,K14,2,clinical
PKM-013,2024-09-01,K15,1,clinical
PKM-013,2024-10-01,K01,1,lab
PKM-013,2024-10-01,K02,2,lab
PKM-013,2024-10-01,K03,1,clinical
PKM-013,2024-10-01,K04,1,lab
PKM-013,2024-10-01,K06,1,clinical
PKM-013,2024-10-01,K11,1,clinical
PKM-013,2024-10-01,K13,2,clinical
PKM-013,2024-10-01,K15,2,clinical
PKM-013,2024-10-01,K16,1,clinical
PKM-013,2024-11-01,K03,1,clinical
PKM-013,2024-11-01,K11,2,clinical
PKM-013,2024-11-01,K12,1,clinical
PKM-013,2024-11-01,K13,2,clinical
PKM-013,2024-11-01,K15,1,clinical
PKM-013,2024-11-01,K16,2,clinical
PKM-013,2024-12-01,K01,1,lab
PKM-013,2024-12-01,K02,1,lab
PKM-013,2024-12-01,K03,1,clinical
PKM-013,2024-12-01,K07,1,clinical
PKM-013,2024-12-01,K10,1,lab
PKM-013,2024-12-01,K13,1,clinical
PKM-013,2024-12-01,K14,1,clinical
PKM-013,2025-01-01,K02,2,lab
PKM-013,2025-01-01,K03,1,clinical
PKM-013,2025-01-01,K06,1,clinical
PKM-013,2025-01-01,K07,2,clinical
PKM-013,2025-01-01,K11,2,clinical
PKM-013,2025-02-01,K01,4,lab
PKM-013,2025-02-01,K02,5,lab
PKM-013,2025-02-01,K03,1,clinical
PKM-013,2025-02-01,K05,2,clinical
PKM-013,2025-02-01,K11,2,clinical
PKM-013,2025-02-01,K14,1,clinical
PKM-013,2025-02-01,K15,1,clinical
PKM-013,2025-02-01,K16,1,clinical
PKM-013,2025-03-01,K05,1,clinical
PKM-013,2025-03-01,K08,1,lab
PKM-013,2025-03-01,K09,1,lab
PKM-013,2025-03-01,K11,5,clinical
PKM-013,2025-03-01,K15,1,clinical
PKM-013,2025-04-01,K01,2,lab
PKM-013,2025-04-01,K02,1,lab
PKM-013,2025-04-01,K05,1,clinical
PKM-013,2025-04-01,K07,1,clinical
PKM-013,2025-04-01,K09,1,lab
PKM-013,2025-04-01,K10,1,lab
PKM-013,2025-04-01,K11,1,clinical
PKM-013,2025-04-01,K13,3,clinical
PKM-013,2025-04-01,K14,3,clinical
PKM-013,2025-05-01,K01,1,lab
PKM-013,2025-05-01,K02,3,lab
PKM-013,2025-05-01,K03,2,clinical
PKM-013,2025-05-01,K04,1,lab
PKM-013,2025-05-01,K05,2,clinical
PKM-013,2025-05-01,K06,1,clinical
PKM-013,2025-05-01,K11,1,clinical
PKM-013,2025-05-01,K13,1,clinical
PKM-013,2025-05-01,K14,2,clinical
PKM-013,2025-06-01,K01,1,lab
PKM-013,2025-06-01,K02,3,lab
PKM-013,2025-06-01,K03,2,clinical
PKM-013,2025-06-01,K07,2,clinical
PKM-013,2025-06-01,K12,1,clinical
PKM-013,2025-06-01,K13,1,clinical
PKM-013,2025-06-01,K14,2,clinical
PKM-013,2025-06-01,K15,2,clinical
PKM-013,2025-06-01,K16,1,clinical
PKM-013,2025-07-01,K02,2,lab
PKM-013,2025-07-01,K06,2,clinical
PKM-013,2025-07-01,K13,3,clinical
PKM-013,2025-07-01,K14,1,clinical
PKM-013,2025-07-01,K15,1,clinical
PKM-013,2025-08-01,K01,1,lab
PKM-013,2025-08-01,K02,5,lab
PKM-013,2025-08-01,K05,1,clinical
PKM-013,2025-08-01,K06,1,clinical
PKM-013,2025-08-01,K07,1,clinical
PKM-013,2025-08-01,K11,1,clinical
PKM-013,2025-08-01,K12,1,clinical
PKM-013,2025-09-01,K03,1,clinical
PKM-013,2025-09-01,K05,2,clinical
PKM-013,2025-09-01,K09,1,lab
PKM-013,2025-09-01,K13,2,clinical
PKM-013,2025-09-01,K16,2,clinical
PKM-013,2025-10-01,K02,2,lab
PKM-013,2025-10-01,K06,1,clinical
PKM-013,2025-10-01,K10,1,lab
PKM-013,2025-10-01,K11,3,clinical
PKM-013,2025-10-01,K12,1,clinical
PKM-013,2025-10-01,K13,1,clinical
PKM-013,2025-11-01,K01,2,lab
PKM-013,2025-11-01,K02,1,lab
PKM-013,2025-11-01,K03,2,clinical
PKM-013,2025-11-01,K06,2,clinical
PKM-013,2025-11-01,K11,1,clinical
PKM-013,2025-11-01,K12,1,clinical
PKM-013,2025-11-01,K13,2,clinical
PKM-013,2025-11-01,K15,1,clinical
PKM-013,2025-12-01,K02,2,lab
PKM-013,2025-12-01,K03,1,clinical
PKM-013,2025-12-01,K04,1,lab
PKM-013,2025-12-01,K13,7,clinical
PKM-013,2025-12-01,K14,2,clinical
PKM-013,2025-12-01,K16,1,clinical
PKM-014,2023-01-01,K01,1,lab
PKM-014,2023-01-01,K02,1,lab
PKM-014,2023-01-01,K05,1,clinical
PKM-014,2023-01-01,K15,1,clinical
PKM-014,2023-01-01,K16,1,clinical
PKM-014,2023-02-01,K01,1,lab
PKM-014,2023-02-01,K02,1,lab
PKM-014,2023-02-01,K05,1,clinical
PKM-014,2023-02-01,K10,1,lab
PKM-014,2023-02-01,K11,2,clinical
PKM-014,2023-02-01,K12,1,clinical
PKM-014,2023-02-01,K13,3,clinical
PKM-014,2023-02-01,K14,1,clinical
PKM-014,2023-02-01,K15,1,clinical
PKM-014,2023-03-01,K01,3,lab
PKM-014,2023-03-01,K02,7,lab
PKM-014,2023-03-01,K04,1,lab
PKM-014,2023-03-01,K05,1,clinical
PKM-014,2023-03-01,K11,1,clinical
PKM-014,2023-03-01,K16,1,clinical
PKM-014,2023-04-01,K01,1,lab
PKM-014,2023-04-01,K02,2,lab
PKM-014,2023-04-01,K11,1,clinical
PKM-014,2023-04-01,K13,1,clinical
PKM-014,2023-04-01,K14,1,clinical
PKM-014,2023-04-01,K15,1,clinical
PKM-014,2023-05-01,K01,1,lab
PKM-014,2023-05-01,K02,1,lab
PKM-014,2023-05-01,K03,1,clinical
PKM-014,2023-05-01,K11,3,clinical
PKM-014,2023-05-01,K14,2,clinical
PKM-014,2023-05-01,K15,1,clinical
PKM-014,2023-05-01,K16,1,clinical
PKM-014,2023-06-01,K02,2,lab
PKM-014,2023-06-01,K03,2,clinical
PKM-014,2023-06-01,K05,1,clinical
PKM-014,2023-06-01,K15,1,clinical
PKM-014,2023-07-01,K02,4,lab
PKM-014,2023-07-01,K06,1,clinical
PKM-014,2023-07-01,K11,2,clinical
PKM-014,2023-07-01,K13,1,clinical
PKM-014,2023-07-01,K14,1,clinical
PKM-014,2023-08-01,K02,1,lab
PKM-014,2023-08-01,K05,2,clinical
PKM-014,2023-08-01,K12,1,clinical
PKM-014,2023-08-01,K13,1,clinical
PKM-014,2023-09-01,K01,1,lab
PKM-014,2023-09-01,K02,1,lab
PKM-014,2023-09-01,K03,1,clinical
PKM-014,2023-09-01,K05,1,clinical
PKM-014,2023-09-01,K06,1,clinical
PKM-014,2023-09-01,K13,1,clinical
PKM-014,2023-09-01,K16,1,clinical
PKM-014,2023-10-01,K02,2,lab
PKM-014,2023-10-01,K05,1,clinical
PKM-014,2023-10-01,K11,1,clinical
PKM-014,2023-10-01,K14,2,clinical
PKM-014,2023-10-01,K15,2,clinical
PKM-014,2023-11-01,K02,3,lab
PKM-014,2023-11-01,K03,1,clinical
PKM-014,2023-11-01,K06,1,clinical
PKM-014,2023-11-01,K07,1,clinical
PKM-014,2023-11-01,K12,1,clinical
PKM-014,2023-11-01,K13,1,clinical
PKM-014,2023-12-01,K01,2,lab
PKM-014,2023-12-01,K04,1,lab
PKM-014,2023-12-01,K05,1,clinical
PKM-014,2023-12-01,K11,1,clinical
PKM-014,2023-12-01,K12,1,clinical
PKM-014,2024-01-01,K01,2,lab
PKM-014,2024-01-01,K04,1,lab
PKM-014,2024-01-01,K07,1,clinical
PKM-014,2024-01-01,K13,2,clinical
PKM-014,2024-01-01,K14,1,clinical
PKM-014,2024-01-01,K15,2,clinical
PKM-014,2024-02-01,K02,2,lab
PKM-014,2024-02-01,K06,3,clinical
PKM-014,2024-02-01,K07,1,clinical
PKM-014,2024-02-01,K11,2,clinical
PKM-014,2024-02-01,K12,1,clinical
PKM-014,2024-03-01,K01,4,lab
PKM-014,2024-03-01,K02,3,lab
PKM-014,2024-03-01,K03,1,clinical
PKM-014,2024-03-01,K06,2,clinical
PKM-014,2024-03-01,K11,1,clinical
PKM-014,2024-03-01,K14,1,clinical
PKM-014,2024-03-01,K15,1,clinical
PKM-014,2024-03-01,K16,1,clinical
PKM-014,2024-04-01,K01,1,lab
PKM-014,2024-04-01,K02,2,lab
PKM-014,2024-04-01,K03,1,clinical
PKM-014,2024-04-01,K09,1,lab
PKM-014,2024-04-01,K12,1,clinical
PKM-014,2024-04-01,K13,1,clinical
PKM-014,2024-04-01,K15,1,clinical
PKM-014,2024-04-01,K16,1,clinical
PKM-014,2024-05-01,K02,1,lab
PKM-014,2024-05-01,K03,1,clinical
PKM-014,2024-05-01,K04,1,lab
PKM-014,2024-05-01,K05,1,clinical
PKM-014,2024-05-01,K11,1,clinical
PKM-014,2024-05-01,K12,1,clinical
PKM-014,2024-05-01,K13,1,clinical
PKM-014,2024-05-01,K14,1,clinical
PKM-014,2024-05-01,K16,2,clinical
PKM-014,2024-06-01,K01,3,lab
PKM-014,2024-06-01,K02,2,lab
PKM-014,2024-06-01,K03,2,clinical
PKM-014,2024-06-01,K04,1,lab
PKM-014,2024-06-01,K06,1,clinical
PKM-014,2024-06-01,K13,1,clinical
PKM-014,2024-07-01,K01,1,lab
PKM-014,2024-07-01,K02,1,lab
PKM-014,2024-07-01,K04,1,lab
PKM-014,2024-07-01,K05,1,clinical
PKM-014,2024-07-01,K11,1,clinical
PKM-014,2024-07-01,K14,1,clinical
PKM-014,2024-08-01,K01,1,lab
PKM-014,2024-08-01,K02,2,lab
PKM-014,2024-08-01,K05,1,clinical
PKM-014,2024-08-01,K06,1,clinical
PKM-014,2024-08-01,K13,1,clinical
PKM-014,2024-09-01,K02,2,lab
PKM-014,2024-09-01,K06,1,clinical
PKM-014,2024-09-01,K07,1,clinical
PKM-014,2024-09-01,K12,1,clinical
PKM-014,2024-09-01,K13,1,clinical
PKM-014,2024-10-01,K02,4,lab
PKM-014,2024-10-01,K05,1,clinical
PKM-014,2024-10-01,K07,1,clinical
PKM-014,2024-10-01,K11,2,clinical
PKM-014,2024-10-01,K14,1,clinical
PKM-014,2024-10-01,K15,1,clinical
PKM-014,2024-11-01,K02,3,lab
PKM-014,2024-11-01,K05,1,clinical
PKM-014,2024-11-01,K12,2,clinical
PKM-014,2024-11-01,K13,1,clinical
PKM-014,2024-12-01,K01,1,lab
PKM-014,2024-12-01,K02,5,lab
PKM-014,2024-12-01,K03,1,clinical
PKM-014,2024-12-01,K05,2,clinical
PKM-014,2024-12-01,K06,1,clinical
PKM-014,2024-12-01,K11,3,clinical
PKM-014,2024-12-01,K13,1,clinical
PKM-014,2024-12-01,K14,1,clinical
PKM-014,2024-12-01,K16,1,clinical
PKM-014,2025-01-01,K01,3,lab
