facility_id,period,condition_id,manual_cases,anamnesis_indicated_cases,estimated_total_cases,confidence_level
PKM-010,2024-10-01,K02,2,0.0,2.0,high
PKM-010,2024-10-01,K03,2,0.0,2.0,high
PKM-010,2024-10-01,K05,4,0.0,4.0,high
PKM-010,2024-10-01,K06,1,0.0,1.0,high
PKM-010,2024-10-01,K11,2,0.0,2.0,high
PKM-010,2024-10-01,K15,1,0.0,1.0,high
PKM-010,2024-11-01,K01,2,0.0,2.0,high
PKM-010,2024-11-01,K02,1,0.0,1.0,high
PKM-010,2024-11-01,K03,2,0.0,2.0,high
PKM-010,2024-11-01,K13,1,0.0,1.0,high
PKM-010,2024-11-01,K14,2,0.0,2.0,high
PKM-010,2024-11-01,K15,1,0.0,1.0,high
PKM-010,2024-12-01,K01,2,0.0,2.0,high
PKM-010,2024-12-01,K02,1,0.0,1.0,high
PKM-010,2024-12-01,K11,2,0.0,2.0,high
PKM-010,2024-12-01,K12,1,0.0,1.0,high
PKM-010,2024-12-01,K16,1,0.0,1.0,high
PKM-010,2025-01-01,K01,0,0.311,0.311,high
PKM-010,2025-01-01,K02,2,0.487,2.487,high
PKM-010,2025-01-01,K03,0,0.274,0.274,high
PKM-010,2025-01-01,K05,1,0.0,1.0,high
PKM-010,2025-01-01,K06,1,0.0,1.0,high
PKM-010,2025-01-01,K07,1,0.0,1.0,high
PKM-010,2025-01-01,K11,1,1.311,2.311,high
PKM-010,2025-01-01,K13,3,0.0,3.0,high
PKM-010,2025-01-01,K14,1,0.0,1.0,high
PKM-010,2025-01-01,K15,3,0.0,3.0,high
PKM-010,2025-01-01,K16,1,0.0,1.0,high
PKM-010,2025-02-01,K01,2,0.0,2.0,high
PKM-010,2025-02-01,K02,1,0.956,1.956,high
PKM-010,2025-02-01,K03,1,0.0,1.0,high
PKM-010,2025-02-01,K05,2,0.0,2.0,high
PKM-010,2025-02-01,K06,1,0.784,1.784,high
PKM-010,2025-02-01,K11,2,0.0,2.0,high
PKM-010,2025-02-01,K13,1,0.0,1.0,high
PKM-010,2025-02-01,K14,0,0.627,0.627,high
PKM-010,2025-02-01,K15,2,0.0,2.0,high
PKM-010,2025-02-01,K16,1,0.608,1.608,high
PKM-010,2025-03-01,K01,0,0.794,0.794,high
PKM-010,2025-03-01,K02,3,1.637,4.637,high
PKM-010,2025-03-01,K05,1,0.0,1.0,high
PKM-010,2025-03-01,K06,1,0.0,1.0,high
PKM-010,2025-03-01,K11,2,0.812,2.812,high
PKM-010,2025-03-01,K12,1,0.0,1.0,high
PKM-010,2025-03-01,K13,1,0.0,1.0,high
PKM-010,2025-03-01,K16,1,0.0,1.0,high
PKM-010,2025-04-01,K02,1,0.0,1.0,high
PKM-010,2025-04-01,K03,1,0.322,1.322,high
PKM-010,2025-04-01,K04,1,0.0,1.0,high
PKM-010,2025-04-01,K06,1,0.0,1.0,high
PKM-010,2025-04-01,K13,1,0.515,1.515,high
PKM-010,2025-04-01,K14,1,0.0,1.0,high
PKM-010,2025-05-01,K01,1,0.0,1.0,high
PKM-010,2025-05-01,K02,3,0.0,3.0,high
PKM-010,2025-05-01,K05,1,0.547,1.547,high
PKM-010,2025-05-01,K14,1,0.292,1.292,high
PKM-010,2025-05-01,K16,1,0.0,1.0,high
PKM-010,2025-06-01,K01,1,0.428,1.428,high
PKM-010,2025-06-01,K02,2,0.0,2.0,high
PKM-010,2025-06-01,K03,0,0.322,0.322,high
PKM-010,2025-06-01,K05,1,0.528,1.528,high
PKM-010,2025-06-01,K06,1,0.0,1.0,high
PKM-010,2025-06-01,K07,1,0.0,1.0,high
PKM-010,2025-06-01,K12,0,0.716,0.716,high
PKM-010,2025-06-01,K13,1,0.515,1.515,high
PKM-010,2025-07-01,K01,1,0.3,1.3,high
PKM-010,2025-07-01,K02,4,0.0,4.0,high
PKM-010,2025-07-01,K03,2,0.322,2.322,high
PKM-010,2025-07-01,K05,1,0.0,1.0,high
PKM-010,2025-07-01,K13,0,0.515,0.515,high
PKM-010,2025-07-01,K15,1,0.45,1.45,high
PKM-010,2025-08-01,K02,4,0.0,4.0,high
PKM-010,2025-08-01,K06,2,0.0,2.0,high
PKM-010,2025-08-01,K10,1,0.0,1.0,high
PKM-010,2025-08-01,K11,1,0.0,1.0,high
PKM-010,2025-08-01,K13,1,0.0,1.0,high
PKM-010,2025-08-01,K15,1,0.0,1.0,high
PKM-010,2025-08-01,K16,0,0.608,0.608,high
PKM-010,2025-09-01,K02,3,0.0,3.0,high
PKM-010,2025-09-01,K11,1,0.0,1.0,high
PKM-010,2025-09-01,K12,1,0.0,1.0,high
PKM-010,2025-09-01,K13,1,0.0,1.0,high
PKM-010,2025-09-01,K14,1,0.627,1.627,high
PKM-010,2025-10-01,K01,3,0.0,3.0,high
PKM-010,2025-10-01,K02,2,0.0,2.0,high
PKM-010,2025-10-01,K06,0,0.784,0.784,high
PKM-010,2025-10-01,K08,1,0.0,1.0,high
PKM-010,2025-10-01,K09,1,0.0,1.0,high
PKM-010,2025-10-01,K11,1,0.0,1.0,high
PKM-010,2025-10-01,K12,1,0.0,1.0,high
PKM-010,2025-10-01,K13,1,0.0,1.0,high
PKM-010,2025-10-01,K15,1,0.0,1.0,high
PKM-010,2025-10-01,K16,1,0.0,1.0,high
PKM-010,2025-11-01,K01,0,0.3,0.3,high
PKM-010,2025-11-01,K02,4,0.0,4.0,high
PKM-010,2025-11-01,K05,2,0.0,2.0,high
PKM-010,2025-11-01,K06,0,0.784,0.784,high
PKM-010,2025-11-01,K11,1,0.0,1.0,high
PKM-010,2025-11-01,K12,1,0.716,1.716,high
PKM-010,2025-11-01,K14,2,0.0,2.0,high
PKM-010,2025-11-01,K15,0,0.45,0.45,high
PKM-010,2025-11-01,K16,2,0.0,2.0,high
PKM-010,2025-12-01,K01,2,0.0,2.0,high
PKM-010,2025-12-01,K02,5,0.966,5.966,high
PKM-010,2025-12-01,K03,0,0.322,0.322,high
PKM-010,2025-12-01,K05,1,0.0,1.0,high
PKM-010,2025-12-01,K07,1,0.0,1.0,high
PKM-010,2025-12-01,K11,3,0.0,3.0,high
PKM-010,2025-12-01,K13,3,0.515,3.515,high
PKM-010,2025-12-01,K14,1,0.0,1.0,high
PKM-010,2025-12-01,K15,2,0.0,2.0,high
PKM-011,2023-01-01,K01,4,0.0,4.0,high
PKM-011,2023-01-01,K02,1,0.0,1.0,high
PKM-011,2023-01-01,K07,1,0.0,1.0,high
PKM-011,2023-01-01,K13,1,0.0,1.0,high
PKM-011,2023-01-01,K14,1,0.0,1.0,high
PKM-011,2023-02-01,K01,4,0.0,4.0,high
PKM-011,2023-02-01,K03,1,0.0,1.0,high
PKM-011,2023-02-01,K04,1,0.0,1.0,high
PKM-011,2023-02-01,K06,1,0.0,1.0,high
PKM-011,2023-02-01,K14,2,0.0,2.0,high
PKM-011,2023-03-01,K01,6,0.0,6.0,high
PKM-011,2023-03-01,K02,3,0.0,3.0,high
PKM-011,2023-03-01,K03,2,0.0,2.0,high
PKM-011,2023-03-01,K05,1,0.0,1.0,high
PKM-011,2023-03-01,K09,1,0.0,1.0,high
PKM-011,2023-03-01,K13,1,0.0,1.0,high
PKM-011,2023-03-01,K15,1,0.0,1.0,high
PKM-011,2023-03-01,K16,2,0.0,2.0,high
PKM-011,2023-04-01,K01,3,0.0,3.0,high
PKM-011,2023-04-01,K02,3,0.0,3.0,high
PKM-011,2023-04-01,K05,1,0.0,1.0,high
PKM-011,2023-04-01,K13,1,0.0,1.0,high
PKM-011,2023-04-01,K14,2,0.0,2.0,high
PKM-011,2023-05-01,K01,1,0.0,1.0,high
PKM-011,2023-05-01,K04,1,0.0,1.0,high
PKM-011,2023-05-01,K08,1,0.0,1.0,high
PKM-011,2023-05-01,K11,2,0.0,2.0,high
PKM-011,2023-05-01,K15,1,0.0,1.0,high
PKM-011,2023-05-01,K16,1,0.0,1.0,high
PKM-011,2023-06-01,K01,2,0.0,2.0,high
PKM-011,2023-06-01,K02,2,0.0,2.0,high
PKM-011,2023-06-01,K05,1,0.0,1.0,high
PKM-011,2023-06-01,K08,1,0.0,1.0,high
PKM-011,2023-06-01,K12,1,0.0,1.0,high
PKM-011,2023-06-01,K13,1,0.0,1.0,high
PKM-011,2023-07-01,K01,1,0.0,1.0,high
PKM-011,2023-07-01,K02,1,0.0,1.0,high
PKM-011,2023-07-01,K03,1,0.0,1.0,high
PKM-011,2023-07-01,K11,1,0.0,1.0,high
PKM-011,2023-07-01,K12,1,0.0,1.0,high
PKM-011,2023-07-01,K13,2,0.0,2.0,high
PKM-011,2023-07-01,K14,2,0.0,2.0,high
PKM-011,2023-07-01,K16,1,0.0,1.0,high
PKM-011,2023-08-01,K01,1,0.0,1.0,high
PKM-011,2023-08-01,K02,2,0.0,2.0,high
PKM-011,2023-08-01,K06,1,0.0,1.0,high
PKM-011,2023-08-01,K07,1,0.0,1.0,high
PKM-011,2023-08-01,K14,1,0.0,1.0,high
PKM-011,2023-09-01,K01,2,0.0,2.0,high
PKM-011,2023-09-01,K02,1,0.0,1.0,high
PKM-011,2023-09-01,K05,2,0.0,2.0,high
PKM-011,2023-09-01,K13,1,0.0,1.0,high
PKM-011,2023-09-01,K14,1,0.0,1.0,high
PKM-011,2023-10-01,K01,2,0.0,2.0,high
PKM-011,2023-10-01,K02,1,0.0,1.0,high
PKM-011,2023-10-01,K03,1,0.0,1.0,high
PKM-011,2023-10-01,K04,1,0.0,1.0,high
PKM-011,2023-10-01,K06,1,0.0,1.0,high
PKM-011,2023-10-01,K14,2,0.0,2.0,high
PKM-011,2023-10-01,K15,1,0.0,1.0,high
PKM-011,2023-11-01,K04,1,0.0,1.0,high
PKM-011,2023-11-01,K11,2,0.0,2.0,high
PKM-011,2023-11-01,K12,1,0.0,1.0,high
PKM-011,2023-11-01,K16,1,0.0,1.0,high
PKM-011,2023-12-01,K01,5,0.0,5.0,high
PKM-011,2023-12-01,K02,1,0.0,1.0,high
PKM-011,2023-12-01,K04,1,0.0,1.0,high
PKM-011,2023-12-01,K11,2,0.0,2.0,high
PKM-011,2023-12-01,K12,2,0.0,2.0,high
PKM-011,2023-12-01,K13,2,0.0,2.0,high
PKM-011,2024-01-01,K01,3,0.0,3.0,high
PKM-011,2024-01-01,K14,1,0.0,1.0,high
PKM-011,2024-01-01,K15,1,0.0,1.0,high
PKM-011,2024-02-01,K01,9,0.0,9.0,high
PKM-011,2024-02-01,K03,1,0.0,1.0,high
PKM-011,2024-02-01,K05,2,0.0,2.0,high
PKM-011,2024-02-01,K06,2,0.0,2.0,high
PKM-011,2024-02-01,K11,1,0.0,1.0,high
PKM-011,2024-02-01,K12,1,0.0,1.0,high
PKM-011,2024-02-01,K14,1,0.0,1.0,high
PKM-011,2024-02-01,K15,1,0.0,1.0,high
PKM-011,2024-02-01,K16,1,0.0,1.0,high
PKM-011,2024-03-01,K01,3,0.0,3.0,high
PKM-011,2024-03-01,K04,2,0.0,2.0,high
PKM-011,2024-03-01,K05,1,0.0,1.0,high
PKM-011,2024-03-01,K11,2,0.0,2.0,high
PKM-011,2024-03-01,K13,1,0.0,1.0,high
PKM-011,2024-03-01,K14,1,0.0,1.0,high
PKM-011,2024-03-01,K15,2,0.0,2.0,high
PKM-011,2024-04-01,K01,1,0.0,1.0,high
PKM-011,2024-04-01,K02,3,0.0,3.0,high
PKM-011,2024-04-01,K03,1,0.0,1.0,high
PKM-011,2024-04-01,K05,1,0.0,1.0,high
PKM-011,2024-04-01,K10,1,0.0,1.0,high
PKM-011,2024-04-01,K11,1,0.0,1.0,high
PKM-011,2024-04-01,K12,1,0.0,1.0,high
PKM-011,2024-04-01,K13,1,0.0,1.0,high
PKM-011,2024-05-01,K02,1,0.0,1.0,high
PKM-011,2024-05-01,K11,1,0.0,1.0,high
PKM-011,2024-05-01,K15,1,0.0,1.0,high
PKM-011,2024-06-01,K01,1,0.0,1.0,high
PKM-011,2024-06-01,K06,1,0.0,1.0,high
PKM-011,2024-06-01,K16,1,0.0,1.0,high
PKM-011,2024-07-01,K01,1,0.0,1.0,high
PKM-011,2024-07-01,K02,1,0.0,1.0,high
PKM-011,2024-07-01,K03,1,0.0,1.0,high
PKM-011,2024-07-01,K05,2,0.0,2.0,high
PKM-011,2024-07-01,K11,1,0.0,1.0,high
PKM-011,2024-08-01,K02,1,0.0,1.0,high
PKM-011,2024-08-01,K10,1,0.0,1.0,high
PKM-011,2024-08-01,K11,1,0.0,1.0,high
PKM-011,2024-08-01,K15,1,0.0,1.0,high
PKM-011,2024-09-01,K02,2,0.0,2.0,high
PKM-011,2024-09-01,K03,1,0.0,1.0,high
PKM-011,2024-09-01,K05,1,0.0,1.0,high
PKM-011,2024-09-01,K11,1,0.0,1.0,high
PKM-011,2024-09-01,K14,1,0.0,1.0,high
PKM-011,2024-09-01,K16,1,0.0,1.0,high
PKM-011,2024-10-01,K01,1,0.0,1.0,high
PKM-011,2024-10-01,K02,3,0.0,3.0,high
PKM-011,2024-10-01,K03,1,0.0,1.0,high
PKM-011,2024-10-01,K04,1,0.0,1.0,high
PKM-011,2024-10-01,K05,1,0.0,1.0,high
PKM-011,2024-10-01,K11,2,0.0,2.0,high
PKM-011,2024-11-01,K01,5,0.0,5.0,high
PKM-011,2024-11-01,K02,2,0.0,2.0,high
PKM-011,2024-11-01,K12,1,0.0,1.0,high
PKM-011,2024-11-01,K13,1,0.0,1.0,high
PKM-011,2024-11-01,K14,2,0.0,2.0,high
PKM-011,2024-11-01,K16,1,0.0,1.0,high
PKM-011,2024-12-01,K01,5,0.0,5.0,high
PKM-011,2024-12-01,K02,1,0.0,1.0,high
PKM-011,2024-12-01,K03,1,0.0,1.0,high
PKM-011,2024-12-01,K06,1,0.0,1.0,high
PKM-011,2025-01-01,K01,1,0.0,1.0,high
PKM-011,2025-01-01,K02,2,0.0,2.0,high
PKM-011,2025-01-01,K05,0,0.457,0.457,high
PKM-011,2025-01-01,K12,1,0.716,1.716,high
PKM-011,2025-01-01,K13,1,0.285,1.285,high
PKM-011,2025-02-01,K01,2,0.0,2.0,high
PKM-011,2025-02-01,K02,1,0.0,1.0,high
PKM-011,2025-02-01,K03,1,0.0,1.0,high
PKM-011,2025-02-01,K05,1,0.0,1.0,high
PKM-011,2025-02-01,K11,2,0.0,2.0,high
PKM-011,2025-03-01,K01,1,0.965,1.965,high
PKM-011,2025-03-01,K02,3,0.0,3.0,high
PKM-011,2025-03-01,K03,1,0.0,1.0,high
PKM-011,2025-03-01,K04,1,0.0,1.0,high
PKM-011,2025-03-01,K13,1,0.0,1.0,high
PKM-011,2025-03-01,K14,1,0.0,1.0,high
PKM-011,2025-03-01,K16,1,0.0,1.0,high
PKM-011,2025-04-01,K01,2,0.0,2.0,high
PKM-011,2025-04-01,K02,3,0.663,3.663,high
PKM-011,2025-04-01,K03,1,0.446,1.446,high
PKM-011,2025-04-01,K04,2,0.0,2.0,high
PKM-011,2025-04-01,K05,1,0.0,1.0,high
PKM-011,2025-04-01,K14,0,0.357,0.357,high
PKM-011,2025-05-01,K01,2,0.0,2.0,high
PKM-011,2025-05-01,K02,2,0.0,2.0,high
PKM-011,2025-05-01,K03,0,0.322,0.322,high
PKM-011,2025-05-01,K04,1,0.0,1.0,high
PKM-011,2025-05-01,K05,0,0.823,0.823,high
PKM-011,2025-05-01,K06,1,0.0,1.0,high
PKM-011,2025-05-01,K09,1,0.0,1.0,high
PKM-011,2025-05-01,K13,0,0.515,0.515,high
PKM-011,2025-05-01,K14,1,0.0,1.0,high
PKM-011,2025-06-01,K01,2,0.3,2.3,high
PKM-011,2025-06-01,K02,0,0.663,0.663,high
PKM-011,2025-06-01,K03,0,0.464,0.464,high
PKM-011,2025-06-01,K04,1,0.0,1.0,high
PKM-011,2025-06-01,K06,1,0.0,1.0,high
PKM-011,2025-06-01,K12,0,0.395,0.395,high
PKM-011,2025-06-01,K14,0,0.627,0.627,high
PKM-011,2025-06-01,K15,1,0.45,1.45,high
PKM-011,2025-06-01,K16,1,0.0,1.0,high
PKM-011,2025-07-01,K02,2,0.0,2.0,high
PKM-011,2025-07-01,K03,0,0.998,0.998,high
PKM-011,2025-07-01,K06,2,0.0,2.0,high
PKM-011,2025-07-01,K13,1,0.0,1.0,high
PKM-011,2025-08-01,K06,1,0.0,1.0,high
PKM-011,2025-08-01,K11,1,0.0,1.0,high
PKM-011,2025-08-01,K14,1,0.0,1.0,high
PKM-011,2025-09-01,K01,2,0.996,2.996,high
PKM-011,2025-09-01,K02,1,0.0,1.0,high
PKM-011,2025-09-01,K03,0,1.256,1.256,high
PKM-011,2025-09-01,K05,1,0.823,1.823,high
PKM-011,2025-09-01,K06,1,0.0,1.0,high
PKM-011,2025-09-01,K13,0,0.515,0.515,high
PKM-011,2025-09-01,K15,1,0.0,1.0,high
PKM-011,2025-10-01,K01,11,0.636,11.636,high
PKM-011,2025-10-01,K02,2,0.644,2.644,high
PKM-011,2025-10-01,K11,2,0.0,2.0,high
PKM-011,2025-10-01,K12,1,0.716,1.716,high
PKM-011,2025-10-01,K13,1,0.0,1.0,high
PKM-011,2025-10-01,K14,1,0.0,1.0,high
PKM-011,2025-10-01,K15,0,0.45,0.45,high
PKM-011,2025-11-01,K01,13,0.965,13.965,high
PKM-011,2025-11-01,K02,1,2.013,3.013,high
PKM-011,2025-11-01,K03,1,0.379,1.379,high
PKM-011,2025-11-01,K05,1,0.0,1.0,high
PKM-011,2025-11-01,K07,1,0.0,1.0,high
PKM-011,2025-11-01,K11,1,0.406,1.406,high
PKM-011,2025-11-01,K14,1,0.0,1.0,high
PKM-011,2025-11-01,K15,1,0.0,1.0,high
PKM-011,2025-12-01,K01,1,0.0,1.0,high
PKM-011,2025-12-01,K02,2,0.0,2.0,high
PKM-011,2025-12-01,K03,1,0.0,1.0,high
PKM-011,2025-12-01,K04,1,0.0,1.0,high
PKM-011,2025-12-01,K05,1,0.0,1.0,high
PKM-011,2025-12-01,K07,1,0.0,1.0,high
PKM-011,2025-12-01,K11,2,0.0,2.0,high
PKM-011,2025-12-01,K13,1,0.0,1.0,high
PKM-012,2023-01-01,K03,1,0.0,1.0,high
PKM-012,2023-01-01,K05,1,0.0,1.0,high
PKM-012,2023-01-01,K12,1,0.0,1.0,high
PKM-012,2023-01-01,K16,1,0.0,1.0,high
PKM-012,2023-02-01,K01,1,0.0,1.0,high
PKM-012,2023-02-01,K02,3,0.0,3.0,high
PKM-012,2023-02-01,K03,1,0.0,1.0,high
PKM-012,2023-02-01,K11,1,0.0,1.0,high
PKM-012,2023-02-01,K12,1,0.0,1.0,high
PKM-012,2023-02-01,K13,1,0.0,1.0,high
PKM-012,2023-02-01,K14,1,0.0,1.0,high
PKM-012,2023-02-01,K15,2,0.0,2.0,high
PKM-012,2023-02-01,K16,1,0.0,1.0,high
PKM-012,2023-03-01,K02,1,0.0,1.0,high
PKM-012,2023-03-01,K05,2,0.0,2.0,high
PKM-012,2023-03-01,K11,2,0.0,2.0,high
PKM-012,2023-03-01,K13,1,0.0,1.0,high
PKM-012,2023-03-01,K14,2,0.0,2.0,high
PKM-012,2023-04-01,K06,1,0.0,1.0,high
PKM-012,2023-04-01,K11,1,0.0,1.0,high
PKM-012,2023-04-01,K15,2,0.0,2.0,high
PKM-012,2023-05-01,K06,1,0.0,1.0,high
PKM-012,2023-05-01,K11,1,0.0,1.0,high
PKM-012,2023-05-01,K12,1,0.0,1.0,high
PKM-012,2023-05-01,K13,1,0.0,1.0,high
PKM-012,2023-05-01,K16,2,0.0,2.0,high
PKM-012,2023-06-01,K02,1,0.0,1.0,high
PKM-012,2023-06-01,K03,1,0.0,1.0,high
PKM-012,2023-06-01,K04,1,0.0,1.0,high
PKM-012,2023-06-01,K05,2,0.0,2.0,high
PKM-012,2023-06-01,K11,1,0.0,1.0,high
PKM-012,2023-06-01,K15,1,0.0,1.0,high
PKM-012,2023-07-01,K04,1,0.0,1.0,high
PKM-012,2023-07-01,K05,1,0.0,1.0,high
PKM-012,2023-07-01,K06,1,0.0,1.0,high
PKM-012,2023-07-01,K13,2,0.0,2.0,high
PKM-012,2023-07-01,K14,1,0.0,1.0,high
PKM-012,2023-07-01,K15,1,0.0,1.0,high
PKM-012,2023-08-01,K02,1,0.0,1.0,high
PKM-012,2023-08-01,K03,1,0.0,1.0,high
PKM-012,2023-08-01,K13,1,0.0,1.0,high
PKM-012,2023-09-01,K02,2,0.0,2.0,high
PKM-012,2023-09-01,K06,1,0.0,1.0,high
PKM-012,2023-09-01,K07,1,0.0,1.0,high
PKM-012,2023-09-01,K13,2,0.0,2.0,high
PKM-012,2023-09-01,K14,1,0.0,1.0,high
PKM-012,2023-09-01,K16,1,0.0,1.0,high
PKM-012,2023-10-01,K06,1,0.0,1.0,high
PKM-012,2023-10-01,K11,3,0.0,3.0,high
PKM-012,2023-10-01,K13,2,0.0,2.0,high
PKM-012,2023-10-01,K14,1,0.0,1.0,high
PKM-012,2023-10-01,K15,1,0.0,1.0,high
PKM-012,2023-11-01,K02,1,0.0,1.0,high
PKM-012,2023-11-01,K06,1,0.0,1.0,high
PKM-012,2023-11-01,K07,1,0.0,1.0,high
PKM-012,2023-11-01,K13,1,0.0,1.0,high
PKM-012,2023-12-01,K02,2,0.0,2.0,high
PKM-012,2023-12-01,K03,1,0.0,1.0,high
PKM-012,2023-12-01,K05,1,0.0,1.0,high
PKM-012,2023-12-01,K13,1,0.0,1.0,high
PKM-012,2023-12-01,K15,1,0.0,1.0,high
PKM-012,2024-01-01,K01,1,0.0,1.0,high
PKM-012,2024-01-01,K02,2,0.0,2.0,high
PKM-012,2024-01-01,K05,2,0.0,2.0,high
PKM-012,2024-01-01,K11,2,0.0,2.0,high
PKM-012,2024-01-01,K15,2,0.0,2.0,high
PKM-012,2024-02-01,K02,2,0.0,2.0,high
PKM-012,2024-02-01,K14,1,0.0,1.0,high
PKM-012,2024-03-01,K01,1,0.0,1.0,high
PKM-012,2024-03-01,K11,2,0.0,2.0,high
PKM-012,2024-03-01,K13,1,0.0,1.0,high
PKM-012,2024-03-01,K14,1,0.0,1.0,high
PKM-012,2024-04-01,K02,2,0.0,2.0,high
PKM-012,2024-04-01,K05,1,0.0,1.0,high
PKM-012,2024-04-01,K11,1,0.0,1.0,high
PKM-012,2024-04-01,K13,1,0.0,1.0,high
PKM-012,2024-05-01,K02,1,0.0,1.0,high
PKM-012,2024-05-01,K05,1,0.0,1.0,high
PKM-012,2024-05-01,K06,1,0.0,1.0,high
PKM-012,2024-05-01,K07,1,0.0,1.0,high
PKM-012,2024-05-01,K11,1,0.0,1.0,high
PKM-012,2024-05-01,K13,1,0.0,1.0,high
PKM-012,2024-05-01,K14,1,0.0,1.0,high
PKM-012,2024-06-01,K02,2,0.0,2.0,high
PKM-012,2024-06-01,K04,1,0.0,1.0,high
PKM-012,2024-06-01,K05,1,0.0,1.0,high
PKM-012,2024-06-01,K07,1,0.0,1.0,high
PKM-012,2024-06-01,K08,1,0.0,1.0,high
PKM-012,2024-06-01,K13,1,0.0,1.0,high
PKM-012,2024-06-01,K14,1,0.0,1.0,high
PKM-012,2024-07-01,K01,1,0.0,1.0,high
PKM-012,2024-07-01,K02,3,0.0,3.0,high
PKM-012,2024-07-01,K04,1,0.0,1.0,high
PKM-012,2024-07-01,K15,3,0.0,3.0,high
PKM-012,2024-07-01,K16,2,0.0,2.0,high
PKM-012,2024-08-01,K01,1,0.0,1.0,high
PKM-012,2024-08-01,K11,1,0.0,1.0,high
PKM-012,2024-08-01,K13,3,0.0,3.0,high
PKM-012,2024-08-01,K15,1,0.0,1.0,high
PKM-012,2024-08-01,K16,1,0.0,1.0,high
PKM-012,2024-09-01,K01,1,0.0,1.0,high
PKM-012,2024-09-01,K02,1,0.0,1.0,high
PKM-012,2024-09-01,K03,1,0.0,1.0,high
PKM-012,2024-09-01,K07,1,0.0,1.0,high
PKM-012,2024-09-01,K11,1,0.0,1.0,high
PKM-012,2024-09-01,K14,1,0.0,1.0,high
PKM-012,2024-10-01,K03,1,0.0,1.0,high
PKM-012,2024-10-01,K05,1,0.0,1.0,high
PKM-012,2024-10-01,K06,1,0.0,1.0,high
PKM-012,2024-10-01,K11,1,0.0,1.0,high
PKM-012,2024-10-01,K13,1,0.0,1.0,high
PKM-012,2024-10-01,K14,2,0.0,2.0,high
PKM-012,2024-11-01,K03,1,0.0,1.0,high
PKM-012,2024-11-01,K11,2,0.0,2.0,high
PKM-012,2024-12-01,K06,1,0.0,1.0,high
PKM-012,2025-01-01,K01,0,1.907,1.907,high
PKM-012,2025-01-01,K02,2,0.978,2.978,high
PKM-012,2025-01-01,K04,1,0.0,1.0,high
PKM-012,2025-01-01,K11,0,0.886,0.886,high
PKM-012,2025-01-01,K12,1,0.0,1.0,high
PKM-012,2025-02-01,K01,1,0.0,1.0,high
PKM-012,2025-02-01,K02,2,0.999,2.999,high
PKM-012,2025-02-01,K05,1,0.0,1.0,high
PKM-012,2025-02-01,K11,1,0.0,1.0,high
PKM-012,2025-02-01,K12,2,0.0,2.0,high
PKM-012,2025-02-01,K13,4,0.0,4.0,high
PKM-012,2025-03-01,K02,2,0.552,2.552,high
PKM-012,2025-03-01,K03,0,0.998,0.998,high
PKM-012,2025-03-01,K05,0,0.823,0.823,high
PKM-012,2025-03-01,K06,0,0.585,0.585,high
PKM-012,2025-03-01,K07,1,0.0,1.0,high
PKM-012,2025-03-01,K09,1,0.0,1.0,high
PKM-012,2025-03-01,K11,2,0.354,2.354,high
PKM-012,2025-03-01,K12,1,0.0,1.0,high
PKM-012,2025-03-01,K13,1,0.0,1.0,high
PKM-012,2025-03-01,K14,3,0.0,3.0,high
PKM-012,2025-03-01,K16,0,0.26,0.26,high
PKM-012,2025-04-01,K02,0,0.978,0.978,high
PKM-012,2025-04-01,K06,3,0.0,3.0,high
PKM-012,2025-04-01,K11,1,0.0,1.0,high
PKM-012,2025-04-01,K13,1,0.0,1.0,high
PKM-012,2025-04-01,K15,1,0.0,1.0,high
PKM-012,2025-05-01,K01,0,0.769,0.769,high
PKM-012,2025-05-01,K02,2,0.0,2.0,high
PKM-012,2025-05-01,K04,1,0.0,1.0,high
PKM-012,2025-05-01,K06,1,0.0,1.0,high
PKM-012,2025-05-01,K12,3,0.0,3.0,high
PKM-012,2025-05-01,K13,3,0.0,3.0,high
PKM-012,2025-06-01,K01,0,0.998,0.998,high
PKM-012,2025-06-01,K02,1,0.0,1.0,high
PKM-012,2025-06-01,K03,1,0.99,1.99,high
PKM-012,2025-06-01,K04,1,0.0,1.0,high
PKM-012,2025-06-01,K05,0,1.715,1.715,high
PKM-012,2025-06-01,K06,1,0.0,1.0,high
PKM-012,2025-06-01,K11,1,0.0,1.0,high
PKM-012,2025-06-01,K13,1,0.515,1.515,high
PKM-012,2025-06-01,K14,3,0.0,3.0,high
PKM-012,2025-06-01,K16,1,0.0,1.0,high
PKM-012,2025-07-01,K02,1,1.368,2.368,high
PKM-012,2025-07-01,K06,0,0.3,0.3,high
PKM-012,2025-07-01,K11,0,0.25,0.25,high
PKM-012,2025-07-01,K12,1,0.0,1.0,high
PKM-012,2025-07-01,K13,2,0.0,2.0,high
PKM-012,2025-08-01,K02,2,0.0,2.0,high
PKM-012,2025-08-01,K03,1,0.998,1.998,high
PKM-012,2025-08-01,K06,1,0.0,1.0,high
PKM-012,2025-08-01,K09,1,0.0,1.0,high
PKM-012,2025-08-01,K12,0,0.404,0.404,high
PKM-012,2025-08-01,K14,0,0.38,0.38,high
PKM-012,2025-08-01,K15,1,0.0,1.0,high
PKM-012,2025-09-01,K01,0,0.979,0.979,high
PKM-012,2025-09-01,K02,1,1.598,2.598,high
PKM-012,2025-09-01,K03,0,1.273,1.273,high
PKM-012,2025-09-01,K05,2,0.0,2.0,high
PKM-012,2025-09-01,K13,2,0.0,2.0,high
